citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Park2025333,ARTICLE,Glucagon-Like Peptide-1 and Hypothalamic Regulation of Satiation: Cognitive and Neural Insights from Human and Animal Studies,"Park, Joon Seok and Kim, Kyu Sik and Choi, Hyung Jin",2025,Diabetes and Metabolism Journal,10.4093/dmj.2025.0106,https://www.scopus.com/pages/publications/105005473981?origin=resultslist,333 - 347,49,3,Review,Cited by: 32; All Open Access; Gold Open Access; Green Open Access,True,True,True
Checa-Ros2026,ARTICLE,Glucagon-like Peptide Receptor Agonists and Kidney Outcomes in the Era of Personalized Medicine: Focus on Albuminuria,"Checa-Ros, Ana and Okojie, Owahabanun Joshua and Wassouf, Jacob Gabriel and Yedean, Aida and Hsueh, Wei-Chung and Hebda, Patryk and Llobell, Esther Rodriguez and Muhmenthaler, Greta Bianca and Tran, Martin Duc-Duy and D’Marco, Luis",2026,Journal of Personalized Medicine,10.3390/jpm16020097,https://www.scopus.com/pages/publications/105031239601?origin=resultslist,,16,2,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Alicic2025i3,ARTICLE,Combination therapy: an upcoming paradigm to improve kidney and cardiovascular outcomes in chronic kidney disease,"Alicic, Radica Z. and Neumiller, Joshua J. and Tuttle, Katherine R.",2025,Nephrology Dialysis Transplantation,10.1093/ndt/gfae212,https://www.scopus.com/pages/publications/85217864445?origin=resultslist,i3 - i17,40,Supplement_1,Review,Cited by: 52; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Kim2026844,ARTICLE,Beyond Fat Loss: Addressing the Sarcopenia Challenge of Incretin-Based Therapies,"Kim, Ji Yoon and Kim, Nam Hoon",2026,Diabetes & metabolism journal,10.4093/dmj.2026.0702,https://www.scopus.com/pages/publications/105050205874?origin=resultslist,844 - 862,50,5,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lin2025289,ARTICLE,Glucagon-Like Peptide-1 Receptor Agonists in the Prevention of Ischemic Stroke: Therapeutic Potential and Mechanisms,"Lin, Zhenzong and Li, Zixiao and Jia, Qian",2025,Journal of Stroke,10.5853/jos.2025.00584,https://www.scopus.com/pages/publications/105018788046?origin=resultslist,289 - 301,27,3,Review,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wang2026,ARTICLE,GLP-1-based combination strategies for weight loss: Multi-target agents and combination therapies,"Wang, Xinyao and Lin, Rutao and Sun, Qinmei and Xin, Xin and Feng, Qin",2026,Pharmacological Research,10.1016/j.phrs.2026.108331,https://www.scopus.com/pages/publications/105043643233?origin=resultslist,,230,,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Kanbay2025,ARTICLE,Gut microbiota modulation in GLP-1RA and SGLT-2i therapy: clinical implications and mechanistic insights in type 2 diabetes,"Kanbay, Mehmet and Al-Shiab, Rama and Shah, Ermeena and Ozbek, Lasin and Guldan, Mustafa and Ortiz, Alberto and Fouque, Denis",2025,Clinical Kidney Journal,10.1093/ckj/sfaf351,https://www.scopus.com/pages/publications/105025558404?origin=resultslist,,18,12,Review,Cited by: 14; All Open Access; Gold Open Access; Green Open Access,True,True,True
Cao2024,ARTICLE,Hunting for heroes: Brain neurons mediating GLP-1R agonists in obesity treatment,"Cao, Yuhan and Tong, Qingchun",2024,Obesity Medicine,10.1016/j.obmed.2024.100569,https://www.scopus.com/pages/publications/85210292130?origin=resultslist,,52,,Review,Cited by: 6; All Open Access; Green Open Access,True,False,True
Wang2026,ARTICLE,"Dietary Fiber and Glucagon-Like Peptide-1 Receptor Agonists in Obesity Management: Converging Mechanisms, Interactions, and Strategies for Durable Weight Control","Wang, Yuxin and Liu, Jiaxin and Verbeke, Kristin and Retamal, Naschla Gasaly and Akkerman, Renate and de Vos, Paul",2026,Advances in Nutrition,10.1016/j.advnut.2026.100647,https://www.scopus.com/pages/publications/105039768409?origin=resultslist,,17,6,Review,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Xie2025,ARTICLE,Comparative gastrointestinal adverse effects of GLP-1 receptor agonists and multi-target analogs in type 2 diabetes: a Bayesian network meta-analysis,"Xie, Xingmiao and Yang, Shuiyuan and Deng, Shuzhen and Liu, Yuying and Xu, Zhibin and He, Binghong",2025,Frontiers in Pharmacology,10.3389/fphar.2025.1613610,https://www.scopus.com/pages/publications/105018484640?origin=resultslist,,16,,Review,Cited by: 36; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bilal2026,ARTICLE,Efficacy and Safety of Glucagon-Like Peptide-1 Receptor Agonists Following Bariatric Surgery: A Systematic Review and Meta-Analysis,"Bilal, Abdur Rafay and Ibrahim, Muhammad and Arfin, S. M. Washaqul and Bilal, Abdur Raheem and Balach, Rahul and Qureshi, Shaheer and Gaba, Hateem and Collins, Peter and Ahmed, Raheel and Waqas, Saad Ahmed",2026,"Endocrinology, Diabetes and Metabolism",10.1002/edm2.70102,https://www.scopus.com/pages/publications/105030620115?origin=resultslist,,9,2,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Barać2025,ARTICLE,GLP-1 Receptor Signaling and Oral Dysfunction: A Narrative Review on the Mechanistic Basis of Semaglutide-Related Oral Adverse Effects,"Barać, Milena and Roganović, Jelena",2025,Biology,10.3390/biology14121650,https://www.scopus.com/pages/publications/105025777978?origin=resultslist,,14,12,Review,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True
Rao2026442,ARTICLE,Antidiabetic Medications and Bladder Cancer Risk in Type 2 Diabetes: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,"Rao, Yufeng and Meng, Shiqiu and Yu, Evan Yi-Wen and Chen, Yiming and van Alebeek, Remigius and Al-Zalabani, Abdulmohsen H. and Zeegers, Maurice P. and Wesselius, Anke",2026,Endocrine Practice,10.1016/j.eprac.2025.11.017,https://www.scopus.com/pages/publications/105028407050?origin=resultslist,442 - 454,32,3,Review,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Huang2024E38236,ARTICLE,Gastrointestinal safety evaluation of semaglutide for the treatment of type 2 diabetes mellitus: A meta-analysis,"Huang, Xiaoyan and Wu, Miaohui and Lin, Jiaojiao and Mou, Lunpan and Zhang, Yaping and Jiang, Jianjia",2024,Medicine (United States),10.1097/MD.0000000000038236,https://www.scopus.com/pages/publications/85194219858?origin=resultslist,E38236,103,21,Review,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Cho2026464,ARTICLE,Engineered nutrient-stimulated hormonal multi-agonists for precision targeting of obesity and metabolic disorders,"Cho, Yun Kyung and Jung, Chang Hee",2026,Clinical and Molecular Hepatology,10.3350/cmh.2025.0744,https://www.scopus.com/pages/publications/105035845915?origin=resultslist,464 - 486,32,2,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Belančić2026,ARTICLE,"Obesity, Low-Grade Chronic Inflammation, and Clinical Outcomes in Spondyloarthritis: A Translational Synthesis","Belančić, Andrej and Radić, Mislav and Rogoznica Pavlović, Marija and Vučković, Marijana and Prižmić, Petra Šimac and Gkrinia, Elvira Meni Maria and Radić, Josipa and Fajkić, Almir",2026,Metabolites,10.3390/metabo16050347,https://www.scopus.com/pages/publications/105040070442?origin=resultslist,,16,5,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Scheen20254083,ARTICLE,Glucagon-like peptide-1 receptor agonists and alcohol use disorders: An emerging unexpected beneficial effect,"Scheen, André J.",2025,"Diabetes, Obesity and Metabolism",10.1111/dom.16453,https://www.scopus.com/pages/publications/105005113238?origin=resultslist,4083 - 4091,27,8,Review,Cited by: 14; All Open Access; Green Open Access,True,False,True
Sa202650,ARTICLE,Psychiatric effects of GLP-1 receptor agonists: A systematic review of emerging evidence,"Sa, Brianna and Maristany, Anthony and Subramaniam, Ashwin and Guillen, Ryan and Buonocore, Brooke and Smith, Audrey and Oldak, Sean E. and Padilla, Vanessa",2026,"Diabetes, Obesity and Metabolism",10.1111/dom.70198,https://www.scopus.com/pages/publications/105019591685?origin=resultslist,50 - 59,28,1,Review,Cited by: 15; All Open Access; Hybrid Gold Open Access,True,True,False
Zheng2024,ARTICLE,Glucagon-like peptide-1 receptor: mechanisms and advances in therapy,"Zheng, Zhikai and Zong, Yao and Ma, Yiyang and Tian, Yucheng and Pang, Yidan and Zhang, Changqing and Gao, Junjie",2024,Signal Transduction and Targeted Therapy,10.1038/s41392-024-01931-z,https://www.scopus.com/pages/publications/85204292599?origin=resultslist,,9,1,Review,Cited by: 934; All Open Access; Gold Open Access; Green Open Access,True,True,True
Winkelman2026481,ARTICLE,Glucagon-like Peptide-1 Receptor Agonists and Colorectal Cancer Risk,"Winkelman, Jeremy W. and Levine, Matthew J.",2026,AACE Endocrinology and Diabetes,10.1016/j.aed.2026.02.013,https://www.scopus.com/pages/publications/105035060269?origin=resultslist,481 - 487,13,3,Review,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Albanese2025,ARTICLE,Ocular Effects of GLP-1 Receptor Agonists: A Review of Current Evidence and Safety Concerns,"Albanese, Giuseppe Maria and Visioli, Giacomo and Alisi, Ludovico and Giovannetti, Francesca and Lucchino, Luca and Armentano, Marta and Catania, Fiammetta and Marenco, Marco and Gharbiya, Magda",2025,Diabetology,10.3390/diabetology6100117,https://www.scopus.com/pages/publications/105020171948?origin=resultslist,,6,10,Review,Cited by: 8; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yu202534,ARTICLE,Impact of glucagon-like peptide-1 receptor agonists on cutaneous events: A systematic review and meta-analysis,"Yu, Chun-Chiao and Xanthavanij, Nutchapon and Wang, Tsu Hsien and See, Xin Ya and Chang, Yu-Cheng and Chiang, Cho-Hung and Hsia, Yuan Ping and Chang, Ching-Chung and Yang, Kevin and Chiang, Cho-Han",2025,JAAD Reviews,10.1016/j.jdrv.2025.04.009,https://www.scopus.com/pages/publications/105018182499?origin=resultslist,34 - 36,5,,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Cengiz Kaynakcı2026,ARTICLE,Potential role of postbiotics in supporting lean mass preservation and weight-loss sustainability during GLP-1–based anti-obesity therapy,"Cengiz Kaynakcı, Emel",2026,Frontiers in Nutrition,10.3389/fnut.2026.1794882,https://www.scopus.com/pages/publications/105038110645?origin=resultslist,,13,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lopez Delgado2026,ARTICLE,Phenotypic and genomic frameworks for precision pharmacotherapy in obesity: a narrative review,"Lopez Delgado, Dario S. and Reyes-Zermeño, Miriam Gabriela and Lemus, Elian David Sanjuanelo and Acosta-Celis, Catherine G. and Kantún-Marín, María Amparo and Gomez-Lujan, Martín and Fallaza-Moya, Kevin Gabriel and Muñoz-Chuquilín, Oscar and Trujillo-Levano, Sandra and Gutierrez-Chavez, Giancarlo and Bonilla-Asalde, Cesar and Rivera-Lozada, Oriana and Barboza, Joshuan J.",2026,Frontiers in Medicine,10.3389/fmed.2026.1803474,https://www.scopus.com/pages/publications/105047094503?origin=resultslist,,13,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Hyung2026,ARTICLE,"Glucagon-like Peptide-1 Receptor Agonists and Chronic Pain: Preclinical Antinociceptive Mechanisms, Indirect Metabolic–Functional Effects, and Clinical Considerations—A Narrative Review","Hyung, Sung-Woo and Park, Ui Jin and Ryu, Jeong Hwan and Chung, Siwook",2026,Journal of Clinical Medicine,10.3390/jcm15155932,https://www.scopus.com/pages/publications/105047052193?origin=resultslist,,15,15,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kim20261766,ARTICLE,Clinical Knowns and Mechanistic Unknowns: Cardioprotection and Inflammation Modulation of GLP-1 Receptor Agonists and SGLT2 Inhibitors,"Kim, Ellis Y. and Feinstein, Matthew J.",2026,Canadian Journal of Cardiology,10.1016/j.cjca.2026.02.024,https://www.scopus.com/pages/publications/105035210787?origin=resultslist,1766 - 1780,42,8,Review,Cited by: 3; All Open Access; Green Open Access,True,False,True
Bykova2024,ARTICLE,Glucagon-like Peptide-1 Receptor Agonists in the Context of Pathophysiology of Diverse Heart Failure with Preserved Ejection Fraction Phenotypes: Potential Benefits and Mechanisms of Action,"Bykova, Aleksandra and Serova, Maria and Chashkina, Maria and Kosharnaya, Raisa and Salpagarova, Zukhra and Andreev, Denis and Giverts, Ilya",2024,Cardiac Failure Review,10.15420/CFR.2024.06,https://www.scopus.com/pages/publications/85208461516?origin=resultslist,,10,,Review,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Daniels2025301,ARTICLE,Glucagon-like peptide-1 receptor agonism and end-organ protection,"Daniels, Samuel and Karlsson, Cecilia and Schrauwen, Patrick and Parker, Victoria E.R.",2025,Trends in Endocrinology and Metabolism,10.1016/j.tem.2025.01.002,https://www.scopus.com/pages/publications/85217649616?origin=resultslist,301 - 315,36,4,Review,Cited by: 13; All Open Access; Hybrid Gold Open Access,True,True,False
Usman2025880,ARTICLE,Safety and efficacy of glucagon-like peptide 1 receptor agonists in solid organ transplant recipients with diabetes mellitus: a systematic review and meta-analysis,"Usman, Muhammad and Yu, Hao and Chen, Xutao and Zhan, Yihua and Lai, Cong and Xu, Kewei",2025,Kidney Research and Clinical Practice,10.23876/j.krcp.24.271,https://www.scopus.com/pages/publications/105022453723?origin=resultslist,880 - 898,44,6,Review,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zaher2025115,ARTICLE,Exploring synergistic therapy for metabolic dysfunction-associated steatotic liver disease,"Zaher, Anas and Elsaygh, Hassan",2025,Przeglad Gastroenterologiczny,10.5114/pg.2025.151891,https://www.scopus.com/pages/publications/105009088691?origin=resultslist,115 - 120,20,2,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bucciarelli2025,ARTICLE,Psychotropic effects of GLP-1R agonists,"Bucciarelli, Loredana and Cimino, Vincenzo and Dell'Osso, Bernardo and Fiorina, Paolo",2025,Pharmacological Research,10.1016/j.phrs.2025.108036,https://www.scopus.com/pages/publications/105021871516?origin=resultslist,,222,,Review,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Siddiqui20256847,ARTICLE,Sex differences in the efficacy of GLP-1 receptor agonists: A systematic review and meta-analysis of cardiovascular and renal outcome trials,"Siddiqui, Hasan Fareed and Ali, Dua and Sajid, Maryam and Qureshi, Shaheer and Siddiqui, Hibah and Hasan, Ali and Ripley, David and Ahmed, Raheel and Waqas, Saad Ahmed",2025,"Diabetes, Obesity and Metabolism",10.1111/dom.70123,https://www.scopus.com/pages/publications/105015488140?origin=resultslist,6847 - 6856,27,12,Review,Cited by: 12; All Open Access; Hybrid Gold Open Access,True,True,False
Yang2025,ARTICLE,The role of GLP-1 receptor agonists in IBD-related surgery and IBD-related complications of inflammatory bowel disease among patients with metabolic comorbidities: a systematic review and meta-analysis,"Yang, Mengqi and Huo, Yujia and Liu, Zhining and Bai, Guannan and He, Dongjun and Zhang, Lin",2025,Frontiers in Medicine,10.3389/fmed.2025.1621958,https://www.scopus.com/pages/publications/105015194658?origin=resultslist,,12,,Review,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True
Li2024,ARTICLE,Efficacy and safety of GLP-1RAs for people with obesity: A systematic review based on RCT and Bayesian network meta-analysis,"Li, Hong and Yu, Guanzheng and Huang, Qi and Yang, Bao and Nie, Juan and Liu, Yinbei and Tu, Xing",2024,Biomedicine and Pharmacotherapy,10.1016/j.biopha.2024.116150,https://www.scopus.com/pages/publications/85182893065?origin=resultslist,,171,,Review,Cited by: 22; All Open Access; Gold Open Access,True,True,False
Gupta2026427,ARTICLE,Evolution of incretin-based therapies: From GLP-1 monotherapy to dual and triple agonists: A new era in metabolic therapy,"Gupta, Monika and Shukla, Jitendra",2026,Indian Journal of Medical Research,10.25259/IJMR_2041_2025,https://www.scopus.com/pages/publications/105037379147?origin=resultslist,427 - 435,163,4,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Liu2024,ARTICLE,Comparative Efficacy and Safety of Glucagon-like Peptide-1 Receptor Agonists in Children and Adolescents with Obesity or Overweight: A Systematic Review and Network Meta-Analysis,"Liu, Ligang and Shi, Hekai and Shi, Yufei and Wang, Anlin and Guo, Nuojin and Tao, Heqing and Nahata, Milap C.",2024,Pharmaceuticals,10.3390/ph17070828,https://www.scopus.com/pages/publications/85199869792?origin=resultslist,,17,7,Review,Cited by: 33; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ridha2024NP809,ARTICLE,Decoding the Implications of Glucagon-like Peptide-1 Receptor Agonists on Accelerated Facial and Skin Aging,"Ridha, Zainab and Fabi, Sabrina Guillen and Zubar, Raheel and Dayan, Steven H",2024,Aesthetic Surgery Journal,10.1093/asj/sjae132,https://www.scopus.com/pages/publications/85206396764?origin=resultslist,NP809 - NP818,44,11,Review,Cited by: 36; All Open Access; Bronze Open Access,True,False,False
Woo2026,ARTICLE,GLP-1 Receptor Agonists for Treating Alcohol Use Disorder: A Critical Review,"Woo, Sean and Zhu, Grace and Castro, Chrismely and Phuong, Allen and Roy, Aadita and Davis, Christal N. and Kranzler, Henry R.",2026,"Alcohol, Clinical and Experimental Research",10.1111/acer.70312,https://www.scopus.com/pages/publications/105038889752?origin=resultslist,,50,5,Review,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Sharkey2025321,ARTICLE,Anti-obesity drugs for the gastroenterologist,"Sharkey, Lisa",2025,Frontline Gastroenterology,10.1136/flgastro-2024-102995,https://www.scopus.com/pages/publications/86000146472?origin=resultslist,321 - 329,16,4,Review,Cited by: 3; All Open Access; Bronze Open Access,True,False,False
Voros2026,ARTICLE,"A Systematic Review on GLP-1 Receptor Agonists in Reproductive Health: Integrating IVF Data, Ovarian Physiology and Molecular Mechanisms","Voros, Charalampos and Chatzinikolaou, Fotios and Papapanagiotou, Ioannis and Polykalas, Spyridon and Mavrogianni, Despoina and Koulakmanidis, Aristotelis-Marios and Athanasiou, Diamantis and Kanaka, Vasiliki and Bananis, Kyriakos and Athanasiou, Antonia and Athanasiou, Aikaterini and Papadimas, Georgios and Tsimpoukelis, Charalampos and Vaitsis, Dimitrios and Karpouzos, Athanasios and Daskalaki, Maria Anastasia and Kanakas, Nikolaos and Theodora, Marianna and Thomakos, Nikolaos and Antsaklis, Panagiotis and Loutradis, Dimitrios and Daskalakis, Georgios",2026,International Journal of Molecular Sciences,10.3390/ijms27020759,https://www.scopus.com/pages/publications/105028753678?origin=resultslist,,27,2,Review,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True
Alkhouri2025169,ARTICLE,The pleiotropic effects of glucagon-like peptide-1 receptor agonists in patients with metabolic dysfunction-associated steatohepatitis: a review for gastroenterologists,"Alkhouri, Naim and Charlton, Michael and Gray, Meagan and Noureddin, Mazen",2025,Expert Opinion on Investigational Drugs,10.1080/13543784.2025.2473062,https://www.scopus.com/pages/publications/105000330224?origin=resultslist,169 - 195,34,3,Review,Cited by: 26; All Open Access; Bronze Open Access,True,False,False
Brogaard2026,ARTICLE,Clinical and mechanistic effects of GLP-1 receptor agonists in hidradenitis suppurativa and comorbidities,"Brogaard, Emma and Nielsen, Valdemar Wendelboe and Pedersen, Nadja Højgaard and Holgersen, Nikolaj and Thomsen, Simon Francis",2026,Science Progress,10.1177/00368504261464855,https://www.scopus.com/pages/publications/105043796309?origin=resultslist,,109,3,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wang202547,ARTICLE,Current Status of Glucagon-like Peptide-1 Receptor Agonists in Metabolic Dysfunction-associated Steatotic Liver Disease: A Clinical Perspective,"Wang, Ming-Wang and Lu, Lun-Gen",2025,Journal of Clinical and Translational Hepatology,10.14218/JCTH.2024.00271,https://www.scopus.com/pages/publications/85215416091?origin=resultslist,47 - 61,13,1,Review,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True
Rea2025,ARTICLE,GLP-1 receptor agonists and pancreatic beta cell apoptosis in diabetes mellitus: a systematic review and meta-analysis of preclinical studies,"Rea, Nicolas and Ramdass, Prakash V. A. K.",2025,Frontiers in Clinical Diabetes and Healthcare,10.3389/fcdhc.2025.1579961,https://www.scopus.com/pages/publications/105015960543?origin=resultslist,,6,,Review,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Leach2026,ARTICLE,A rapid review of the effects of GLP-1 receptor agonists on opioid and stimulant use-related outcomes,"Leach, Marisa and Marziali, Megan E. and Parashar, Surita and Bondy, Greg and Guillemi, Silvia and Harris, Marianne and Hull, Mark and Stone, Sarah and Kooij, Katherine W. and Hogg, Robert S. and Montaner, Julio S.G.",2026,Drug and Alcohol Dependence Reports,10.1016/j.dadr.2026.100440,https://www.scopus.com/pages/publications/105037946811?origin=resultslist,,19,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Aoun2024,ARTICLE,GLP-1 receptor agonists: A novel pharmacotherapy for binge eating (Binge eating disorder and bulimia nervosa)? A systematic review,"Aoun, Laurence and Almardini, Shaza and Saliba, Fares and Haddadin, Fadi and Mourad, Omar and Jdaidani, Jennifer and Morcos, Zeina and Al Saidi, Ibrahim and Bou Sanayeh, Elie and Saliba, Saliba and Almardini, Michel and Zaidan, Julie",2024,Journal of Clinical and Translational Endocrinology,10.1016/j.jcte.2024.100333,https://www.scopus.com/pages/publications/85186961437?origin=resultslist,,35,,Review,Cited by: 80; All Open Access; Gold Open Access; Green Open Access,True,True,True
Shao2026,ARTICLE,Research progress on oral glucagon-like peptide-1 receptor agonists in the treatment of diabetes mellitus type 2,"Shao, Qian and Xiong, Juan and Wu, Jing and Mao, Jingxin and Hu, Qing",2026,Frontiers in Molecular Biosciences,10.3389/fmolb.2025.1729904,https://www.scopus.com/pages/publications/105027966145?origin=resultslist,,12,,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Avogaro20261297,ARTICLE,The combination of glucagon-like peptide-1 receptor agonists and sodium–glucose cotransporter-2 inhibitors: a narrative review of existing meta-analysis,"Avogaro, Angelo and Neccia, Matteo and Delfini, Marina and Franculli, Aldo and Enea, Giulia and Magli, Anna and Bemporad, Joshua and Fadini, Gian Paolo",2026,Acta Diabetologica,10.1007/s00592-026-02666-9,https://www.scopus.com/pages/publications/105030529149?origin=resultslist,1297 - 1303,63,8,Review,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Lee2025,ARTICLE,Glucagon-like Peptide-1 receptor agonists for the prevention and treatment of Parkinson's disease,"Lee, Serene and Yin, Liyang and Xiao, Naomi and Rhee, Taeho Greg and Lo, Heidi K.Y. and Wong, Sabrina and Fox, Susan and Teopiz, Kayla and Lam, Bess Yin-Hung and Zheng, Yang Jing and Le, Gia Han and Mansur, Rodrigo B. and Rosenblat, Joshua D. and McIntyre, Roger S.",2025,CNS Spectrums,10.1017/S109285292510031X,https://www.scopus.com/pages/publications/105008554852?origin=resultslist,,30,1,Review,Cited by: 5; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Sawami2024,ARTICLE,Updated evidence on cardiovascular and renal effects of GLP-1 receptor agonists and combination therapy with SGLT2 inhibitors and finerenone: a narrative review and perspectives,"Sawami, Kosuke and Tanaka, Atsushi and Node, Koichi",2024,Cardiovascular Diabetology,10.1186/s12933-024-02500-y,https://www.scopus.com/pages/publications/85209371107?origin=resultslist,,23,1,Review,Cited by: 29; All Open Access; Gold Open Access; Green Open Access,True,True,True
Tobaiqy2026,ARTICLE,"Adverse Events Associated with Incretin-Based Therapies: A Narrative Review on Mechanisms, Clinical Management, and Risk Mitigation","Tobaiqy, Mansour and Alqutub, Sulafa Tarek",2026,"Drug Design, Development and Therapy",10.2147/DDDT.S622972,https://www.scopus.com/pages/publications/105046508014?origin=resultslist,,20,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Haller2024,ARTICLE,Incretin therapy in feline diabetes mellitus – A review of the current state of research,"Haller, Nina and Lutz, Thomas A.",2024,Domestic Animal Endocrinology,10.1016/j.domaniend.2024.106869,https://www.scopus.com/pages/publications/85195543600?origin=resultslist,,89,,Review,Cited by: 4; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Berg2025,ARTICLE,Discontinuing glucagon-like peptide-1 receptor agonists and body habitus: A systematic review and meta-analysis,"Berg, Sara and Stickle, Hannah and Rose, Suzanne J. and Nemec, Eric C.",2025,Obesity Reviews,10.1111/obr.13929,https://www.scopus.com/pages/publications/105001693006?origin=resultslist,,26,8,Review,Cited by: 84; All Open Access; Bronze Open Access,True,False,False
Bilal2026,ARTICLE,Efficacy and safety of GLP-1RA on cardio-metabolic outcomes in overweight or obese Chinese adults: a systematic review and meta-analysis,"Bilal, Abdur Rafay and Sajid, Maryam and Arfin, S. M Washaqul and Bilal, Abdur Raheem and Gaba, Hateem and Qureshi, Shaheer and Farooq, Zubair and Inam, Muhammad Haris and Aminpoor, Hasibullah and Waqas, Saad Ahmed",2026,Journal of Diabetes and Metabolic Disorders,10.1007/s40200-026-02000-8,https://www.scopus.com/pages/publications/105044052054?origin=resultslist,,25,2,Review,Cited by: 0; All Open Access; Green Open Access,True,False,True
Grigson2026823,ARTICLE,Glucagon-Like Peptide-1 Receptor Agonists as a Candidate Treatment for Opioid Use Disorder: From Rats to Humans,"Grigson, Patricia Sue and Bunce, Scott C. and Brick, Timothy R. and Freet, Christopher S. and Nyland, Jennifer E. and Kawasaki, Sarah S. and Brandl, Christopher G. and Shealy, Elise and Huddleston, Kendall",2026,Biological Psychiatry,10.1016/j.biopsych.2026.06.033,https://www.scopus.com/pages/publications/105047915624?origin=resultslist,823 - 830,100,8,Review,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Sinclair2026,ARTICLE,Demographic Mix of Care Homes and Personalised Use of SGLT-2 Inhibitors and GLP-1RAs in Residents with Type 2 Diabetes Mellitus,"Sinclair, Alan J. and Waseem, Fiza and Abdelhafiz, Ahmed H.",2026,Journal of Personalized Medicine,10.3390/jpm16020062,https://www.scopus.com/pages/publications/105031254198?origin=resultslist,,16,2,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Pavlova2025119,ARTICLE,Semaglutide: Multilevel organ protection in type 2 diabetes – from the heart and kidneys to peripheral vessels; [Семаглутид: многоуровневая органопротекция при сахарном диабете 2-го типа –от сердца и почек до периферических сосудов],"Pavlova, Maria G.",2025,Meditsinskiy Sovet,10.21518/ms2025-475,https://www.scopus.com/pages/publications/105030840330?origin=resultslist,119 - 126,,16,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Luconi2025691,ARTICLE,Repurposing glucose-lowering drugs for cancer therapy,"Luconi, Michaela and Cantini, Giulia and Crescioli, Clara",2025,Trends in Cancer,10.1016/j.trecan.2025.04.010,https://www.scopus.com/pages/publications/105005374170?origin=resultslist,691 - 710,11,7,Review,Cited by: 16; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Kamrul-Hasan2024,ARTICLE,Pancreatic Safety of Tirzepatide and Its Effects on Islet Cell Function: A Systematic Review and Meta-Analysis,"Kamrul-Hasan, A.B.M. and Mondal, Sunetra and Dutta, Deep and Nagendra, Lakshmi and Kabir, Mohammed Ruhul and Pappachan, Joseph M.",2024,Obesity Science and Practice,10.1002/osp4.70032,https://www.scopus.com/pages/publications/85212876965?origin=resultslist,,10,6,Review,Cited by: 8; All Open Access; Gold Open Access; Green Open Access,True,True,True
